POOLID,SIZE,OFFSET,LENGTH
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
24,0.082286288,0,0.218895988
27,0.082286288,0.5042376,0.013410113
27,0.082286288,0.504458693,0.013633615
27,0.082286288,0.504900877,0.013353142
27,0.082286288,0.504974574,0.013410113
27,0.082286288,0.505048272,0.013484613
27,0.082286288,0.505269364,0.013357524
27,0.082286288,0.505490456,0.013800145
27,0.082286288,0.505932641,0.013567879
27,0.082286288,0.506006338,0.013497761
27,0.082286288,0.506080035,0.013519673
27,0.082286288,0.506301128,0.013283023
27,0.082286288,0.50652222,0.013379436
27,0.082286288,0.506964404,0.013642379
27,0.082286288,0.507038102,0.013348759
27,0.082286288,0.507111799,0.013050757
27,0.082286288,0.507332891,0.013304935
27,0.082286288,0.507553983,0.013432025
27,0.082286288,0.507996168,0.013436407
27,0.082286288,0.508069865,0.013462701
27,0.082286288,0.508143563,0.013488996
27,0.082286288,0.508364655,0.013226052
27,0.082286288,0.508585747,0.013234817
27,0.082286288,0.509027931,0.013449554
27,0.082286288,0.509101629,0.013585408
27,0.082286288,0.509175326,0.013383818
27,0.082286288,0.509396418,0.013541584
27,0.082286288,0.509617511,0.013594173
27,0.082286288,0.749355148,0.0126169
27,0.082286288,0.749502543,0.01243284
27,0.082286288,0.749944727,0.012599371
27,0.082286288,0.750018424,0.0125424
27,0.082286288,0.750092122,0.012529252
27,0.082286288,0.750165819,0.012450369
27,0.082286288,0.750386911,0.012564312
27,0.082286288,0.750534306,0.012384634
27,0.082286288,0.797774339,0.007800654
27,0.082286288,0.797848036,0.007783124
27,0.082286288,0.798069128,0.00794089
27,0.082286288,0.798216523,0.00775683
27,0.082286288,0.79829022,0.007761212
27,0.082286288,0.798363918,0.008028538
27,0.082286288,0.798437615,0.007660417
27,0.082286288,0.798511313,0.007897066
27,0.082286288,0.805291473,0.007117001
27,0.082286288,0.805365171,0.007388709
27,0.082286288,0.805512565,0.007257238
27,0.082286288,0.80565996,0.007156443
27,0.082286288,0.805733658,0.007415004
27,0.082286288,0.80595475,0.00737118
27,0.082286288,0.806102145,0.007248473
27,0.082286288,0.806175842,0.007533328
27,0.082286288,0.813619279,0.012336427
27,0.082286288,0.813840371,0.012345192
27,0.082286288,0.813987766,0.012196191
27,0.082286288,0.814282556,0.012349574
27,0.082286288,0.814356253,0.012042807
27,0.082286288,0.814429951,0.012353957
27,0.082286288,0.999115631,0.008089892
27,0.082286288,0.999189329,0.008212598
27,0.082286288,0.999263026,0.008019773
27,0.082286288,0.999410421,0.008173157
27,0.082286288,0.999557816,0.008326541
27,0.082286288,0.99970521,0.008383512
27,0.082286288,0.999778908,0.008063597
27,0.082286288,0.999926303,0.008322158
60,0.082288154,0,0.002984407
24,0.082288154,0,0.218900371
24,0.082288154,0,0.218900371
24,0.082288154,0,0.218900371
24,0.082288154,0,0.218900371
24,0.082288154,0,0.218900371
24,0.082288154,0,0.218900371
24,0.082288154,0,0.218900371
24,0.082288154,0,0.218900371
27,0.082288154,0.74928145,0.012853549
27,0.082288154,0.750313214,0.01263443
24,0.08229002,0,0.218904753
24,0.08229002,0,0.218904753
60,0.082291886,0,0.001976458
24,0.082291886,0,0.218909136
27,0.082291886,0.750239517,0.012445987
60,0.082293752,0,0.002537404
60,0.082293752,0,0.00298879
24,0.082293752,0,0.218913518
24,0.082293752,0,0.218913518
24,0.082293752,0,0.218913518
24,0.082295619,0,0.2189179
60,0.082297485,0,0.002892377
24,0.082297485,0,0.218922283
24,0.082297485,0,0.218922283
27,0.082297485,0.798142826,0.007954037
60,0.082299351,0,0.003497147
60,0.082301217,0,0.002646963
60,0.082301217,0,0.002655728
60,0.082301217,0,0.038547501
24,0.082301217,0,0.218931047
27,0.082301217,0.505195667,0.013453937
27,0.082301217,0.50622743,0.01351529
27,0.082301217,0.507259194,0.01353282
27,0.082301217,0.508290957,0.013304935
27,0.082301217,0.509322721,0.013436407
27,0.082301217,0.797995431,0.007853243
60,0.082303083,0,0.003001937
24,0.082303083,0,0.21893543
24,0.082303083,0,0.21893543
27,0.082303083,0.505121969,0.013550349
27,0.082303083,0.506153733,0.013449554
27,0.082303083,0.507185496,0.013694968
27,0.082303083,0.50821726,0.013445172
27,0.082303083,0.509249024,0.013427642
27,0.082303083,0.749207753,0.012638812
27,0.082303083,0.805438868,0.007301061
60,0.082304949,0,0.00276967
60,0.082304949,0,0.002844171
24,0.082304949,0,0.218939812
27,0.082304949,0.504679785,0.013524055
27,0.082304949,0.505711548,0.013510908
27,0.082304949,0.506743312,0.013497761
27,0.082304949,0.507775076,0.013528437
27,0.082304949,0.508806839,0.013427642
60,0.082306815,0,0.003663678
24,0.082306815,0,0.218944195
27,0.082306815,0.504384995,0.013243582
27,0.082306815,0.505416759,0.013182229
27,0.082306815,0.506448522,0.013598556
27,0.082306815,0.507480286,0.0133137
27,0.082306815,0.50851205,0.013300553
27,0.082306815,0.509543813,0.013361907
60,0.082308681,0,0.002668875
24,0.082308681,0,0.218948577
24,0.082308681,0,0.218948577
24,0.082310547,0,0.218952959
24,0.082310547,0,0.218952959
24,0.082310547,0,0.218952959
60,0.082312414,0,0.002822259
60,0.082312414,0,0.003155321
24,0.082312414,0,0.218957342
24,0.082312414,0,0.218957342
27,0.082312414,0.50453239,0.013392583
27,0.082312414,0.505564154,0.013467084
27,0.082312414,0.506595917,0.01342326
27,0.082312414,0.507627681,0.013668674
27,0.082312414,0.508659444,0.013471466
27,0.082312414,0.509691208,0.01344079
60,0.08231428,0,0.002831024
60,0.08231428,0,0.003659295
24,0.08231428,0,0.218961724
24,0.08231428,0,0.218961724
24,0.08231428,0,0.218961724
27,0.08231428,0.814061464,0.012169896
60,0.082316146,0,0.003181615
24,0.082316146,0,0.218966107
24,0.082316146,0,0.218966107
24,0.082316146,0,0.218966107
60,0.082318012,0,0.002589992
24,0.082318012,0,0.218970489
60,0.082319878,0,0.002844171
24,0.082319878,0,0.218974871
24,0.082321744,0,0.218979254
24,0.082321744,0,0.218979254
24,0.082321744,0,0.218979254
24,0.082321744,0,0.218979254
60,0.08232361,0,0.002405932
27,0.08232361,0.749649937,0.012555547
27,0.08232361,0.750681701,0.012739607
27,0.082327342,0.749797332,0.012459134
27,0.082327342,0.750829096,0.012275074
60,0.082329209,0,0.002944966
24,0.082329209,0,0.218996783
60,0.082331075,0,0.002497962
60,0.082331075,0,0.00308082
24,0.082331075,0,0.219001166
60,0.082332941,0,0.002344579
60,0.082332941,0,0.002997555
24,0.082332941,0,0.219005548
24,0.082332941,0,0.219005548
24,0.082332941,0,0.219005548
24,0.082332941,0,0.219005548
24,0.082332941,0,0.219005548
27,0.082332941,0.814503648,0.012257544
27,0.082332941,1,0.008072362
24,0.082334807,0,0.21900993
24,0.082334807,0,0.21900993
27,0.082334807,0.813692977,0.012003366
24,0.082336673,0,0.219014313
24,0.082336673,0,0.219014313
24,0.082336673,0,0.219014313
24,0.082336673,0,0.219014313
24,0.082336673,0,0.219014313
24,0.082336673,0,0.219014313
24,0.082336673,0,0.219014313
27,0.082336673,0.798658707,0.007879537
60,0.082338539,0,0.001674073
60,0.082338539,0,0.002454138
60,0.082338539,0,0.002703935
60,0.082338539,0,0.002703935
60,0.082338539,0,0.003343763
24,0.082338539,0,0.219018695
24,0.082338539,0,0.219018695
24,0.082338539,0,0.219018695
24,0.082338539,0,0.219018695
24,0.082338539,0,0.219018695
24,0.082338539,0,0.219018695
60,0.082340405,0,0.002440991
24,0.082340405,0,0.219023078
24,0.082340405,0,0.219023078
24,0.082340405,0,0.219023078
24,0.082340405,0,0.219023078
27,0.082340405,0.999631513,0.008216981
24,0.082344138,0,0.219031842
24,0.082344138,0,0.219031842
27,0.082344138,0.74987103,0.012511723
27,0.082344138,0.806028447,0.007331738
60,0.082346004,0,0.002467285
24,0.082346004,0,0.219036225
24,0.082346004,0,0.219036225
24,0.082346004,0,0.219036225
24,0.082346004,0,0.219036225
60,0.08234787,0,0.001599572
24,0.08234787,0,0.219040607
60,0.082349736,0,0.002804729
24,0.082349736,0,0.21904499
24,0.082349736,0,0.21904499
24,0.082349736,0,0.21904499
24,0.082349736,0,0.21904499
24,0.082349736,0,0.21904499
24,0.082349736,0,0.21904499
24,0.082349736,0,0.21904499
24,0.082349736,0,0.21904499
27,0.082349736,0.797921733,0.007835713
27,0.082351602,0.79858501,0.007805036
24,0.082353468,0,0.219053754
60,0.082355334,0,0.002835406
60,0.082360933,0,0.002909907
24,0.082360933,0,0.219071284
24,0.082360933,0,0.219071284
24,0.082360933,0,0.219071284
60,0.082362799,0,0.002335814
60,0.082362799,0,0.002730229
60,0.082362799,0,0.002892377
60,0.082364665,0,0.002966878
24,0.082364665,0,0.219080049
24,0.082364665,0,0.219080049
24,0.082366531,0,0.219084431
24,0.082366531,0,0.219084431
24,0.082366531,0,0.219084431
27,0.082366531,0.504311298,0.013563496
27,0.082366531,0.505343061,0.013519673
27,0.082366531,0.506374825,0.013370671
27,0.082366531,0.507406589,0.01351529
27,0.082366531,0.508438352,0.013278641
27,0.082366531,0.509470116,0.013554732
27,0.082366531,0.813914069,0.012244397
60,0.082368397,0,0.00247605
24,0.082368397,0,0.219088814
24,0.082370263,0,0.219093196
24,0.082370263,0,0.219093196
24,0.082370263,0,0.219093196
60,0.082372129,0,0.002353343
24,0.082372129,0,0.219097578
24,0.082372129,0,0.219097578
24,0.082372129,0,0.219097578
27,0.082372129,0.805881052,0.007388709
60,0.082373995,0,0.002581228
60,0.082373995,0,0.00289676
24,0.082373995,0,0.219101961
60,0.082375861,0,0.00168722
27,0.082375861,0.999336723,0.008383512
24,0.082377728,0,0.219110725
24,0.082379594,0,0.219115108
24,0.082379594,0,0.219115108
27,0.082379594,0.50482718,0.013510908
27,0.082379594,0.505858943,0.013462701
27,0.082379594,0.506890707,0.01342326
27,0.082379594,0.50792247,0.013506525
27,0.082379594,0.508954234,0.013471466
24,0.08238146,0,0.21911949
24,0.08238146,0,0.21911949
24,0.08238146,0,0.21911949
24,0.082383326,0,0.219123873
24,0.082385192,0,0.219128255
24,0.082385192,0,0.219128255
24,0.082388924,0,0.21913702
24,0.082388924,0,0.21913702
24,0.082388924,0,0.21913702
24,0.082388924,0,0.21913702
24,0.08239079,0,0.219141402
24,0.08239079,0,0.219141402
24,0.08239079,0,0.219141402
24,0.08239079,0,0.219141402
24,0.08239079,0,0.219141402
24,0.082392656,0,0.219145785
24,0.082392656,0,0.219145785
27,0.082392656,0.749428845,0.012494193
27,0.082392656,0.750460609,0.012467899
24,0.082394523,0,0.219150167
24,0.082394523,0,0.219150167
24,0.082394523,0,0.219150167
24,0.082394523,0,0.219150167
27,0.082394523,0.999484118,0.008041685
60,0.082398255,0,0.001919487
24,0.082398255,0,0.219158932
24,0.082398255,0,0.219158932
27,0.082398255,0.999852605,0.008186304
60,0.082400121,0,0.001937016
60,0.082400121,0,0.002611904
24,0.082400121,0,0.219163314
24,0.082400121,0,0.219163314
24,0.082400121,0,0.219163314
60,0.082401987,0,0.002848553
27,0.082401987,0.805586263,0.007274767
24,0.082403853,0,0.219172079
24,0.082403853,0,0.219172079
24,0.082403853,0,0.219172079
24,0.082403853,0,0.219172079
24,0.082403853,0,0.219172079
60,0.082413184,0,0.002099165
60,0.082416916,0,0.002953731
24,0.082420648,0,0.21921152
24,0.082420648,0,0.21921152
24,0.08242438,0,0.219220285
27,0.082431845,0.813766674,0.012332045
27,0.082433711,0.74957624,0.012305751
27,0.082433711,0.750608004,0.012765902
27,0.082441175,0.504753482,0.013322465
27,0.082441175,0.505785246,0.013480231
27,0.082441175,0.506817009,0.013594173
27,0.082441175,0.507848773,0.013445172
27,0.082441175,0.508880537,0.013375054
27,0.082446774,0.805807355,0.00753771
27,0.082459837,0.814135161,0.012314515
24,0.082463569,0,0.219312315
24,0.082463569,0,0.219312315
60,0.082465435,0,0.00309835
24,0.082469167,0,0.219325463
24,0.082469167,0,0.219325463
24,0.082469167,0,0.219325463
24,0.082469167,0,0.219325463
24,0.082471033,0,0.219329845
24,0.082471033,0,0.219329845
24,0.082472899,0,0.219334227
24,0.082478498,0,0.219347375
24,0.082478498,0,0.219347375
24,0.082500891,0,0.219399963
60,0.082510222,0,0.037973408
24,0.082512088,0,0.219426258
24,0.082512088,0,0.219426258
24,0.082527017,0,0.219461317
60,0.082528883,0,0.002327049
24,0.082541946,0,0.219496376
24,0.082566205,0,0.219553347
24,0.082566205,0,0.219553347
27,0.082584866,0.504606087,0.013585408
27,0.082584866,0.505637851,0.013388201
27,0.082584866,0.506669615,0.013234817
27,0.082584866,0.507701378,0.01340573
27,0.082584866,0.508733142,0.013519673
27,0.082612858,0.749723635,0.012844785
27,0.082612858,0.750755398,0.012665107
27,0.08265018,0.814208858,0.012314515
27,0.08451816,0.809271133,0.079553522
60,0.084816738,0,0.03828894
27,0.08838848,0.814872135,0.033179073
27,0.088433267,0.81501953,0.03253048
27,0.088478054,0.815166925,0.032144829
60,0.089754475,0,0.144193772
60,0.089754475,0,0.144298949
60,0.089754475,0,0.144491774
60,0.089754475,0,0.144504921
60,0.089754475,0,0.144504921
60,0.089754475,0,0.144526833
60,0.089754475,0,0.144535598
60,0.089754475,0,0.144544363
60,0.089754475,0,0.144548745
60,0.089754475,0,0.14457504
60,0.089754475,0,0.144579422
60,0.089754475,0,0.144592569
60,0.089754475,0,0.144627628
60,0.089754475,0,0.14464954
60,0.089754475,0,0.14464954
60,0.089754475,0,0.144658305
60,0.089754475,0,0.144680217
60,0.089754475,0,0.144684599
60,0.089754475,0,0.144697747
60,0.089754475,0,0.144697747
60,0.089754475,0,0.144702129
60,0.089754475,0,0.144710894
60,0.089754475,0,0.144710894
60,0.089754475,0,0.144728423
60,0.089754475,0,0.144732806
60,0.089754475,0,0.144754718
60,0.089754475,0,0.144763482
60,0.089754475,0,0.144767865
60,0.089754475,0,0.144781012
60,0.089754475,0,0.144820453
60,0.089754475,0,0.144820453
60,0.089754475,0,0.144824836
60,0.089754475,0,0.144829218
60,0.089754475,0,0.144842365
60,0.089754475,0,0.144846748
60,0.089754475,0,0.144859895
60,0.089754475,0,0.14486866
60,0.089754475,0,0.144873042
60,0.089754475,0,0.144881807
60,0.089754475,0,0.144886189
60,0.089754475,0,0.144890572
60,0.089754475,0,0.144899337
60,0.089754475,0,0.144903719
60,0.089754475,0,0.144908101
60,0.089754475,0,0.144908101
60,0.089754475,0,0.144912484
60,0.089754475,0,0.144938778
60,0.089754475,0,0.14494316
60,0.089754475,0,0.144947543
60,0.089754475,0,0.144951925
60,0.089754475,0,0.144956308
60,0.089754475,0,0.144965072
60,0.089754475,0,0.14497822
60,0.089754475,0,0.145000131
60,0.089754475,0,0.145004514
60,0.089754475,0,0.145013279
60,0.089754475,0,0.145017661
60,0.089754475,0,0.145030808
60,0.089754475,0,0.145039573
60,0.089754475,0,0.145039573
60,0.089754475,0,0.145043955
60,0.089754475,0,0.145048338
60,0.089754475,0,0.145048338
60,0.089754475,0,0.145048338
60,0.089754475,0,0.145057103
60,0.089754475,0,0.145057103
60,0.089754475,0,0.145061485
60,0.089754475,0,0.145065867
60,0.089754475,0,0.145083397
60,0.089754475,0,0.145118456
60,0.089754475,0,0.145122838
60,0.089754475,0,0.145135986
60,0.089754475,0,0.145135986
60,0.089754475,0,0.145135986
60,0.089754475,0,0.14514475
60,0.089754475,0,0.14514475
60,0.089754475,0,0.145149133
60,0.089754475,0,0.145157898
60,0.089754475,0,0.145166662
60,0.089754475,0,0.145179809
60,0.089754475,0,0.145184192
60,0.089754475,0,0.145197339
60,0.089754475,0,0.145197339
60,0.089754475,0,0.145201721
60,0.089754475,0,0.145219251
60,0.089754475,0,0.145219251
60,0.089754475,0,0.145232398
60,0.089754475,0,0.145245545
60,0.089754475,0,0.145284987
60,0.089754475,0,0.145302516
60,0.089754475,0,0.145324428
60,0.089754475,0,0.145355105
60,0.089754475,0,0.145355105
60,0.089754475,0,0.145359487
60,0.089754475,0,0.145394547
60,0.089754475,0,0.145398929
60,0.089754475,0,0.145442753
60,0.089754475,0,0.145469047
60,0.089754475,0,0.145469047
60,0.089754475,0,0.145469047
60,0.089754475,0,0.145477812
60,0.089754475,0,0.145490959
60,0.089754475,0,0.145508489
60,0.089754475,0,0.145521636
60,0.089754475,0,0.145543548
60,0.089754475,0,0.145561077
60,0.089754475,0,0.145574225
60,0.089754475,0,0.145578607
60,0.089754475,0,0.145582989
60,0.089754475,0,0.145622431
60,0.089754475,0,0.145622431
60,0.089754475,0,0.145648725
60,0.089754475,0,0.145653108
60,0.089754475,0,0.145653108
60,0.089754475,0,0.145688167
60,0.089754475,0,0.145723226
60,0.089754475,0,0.145762667
60,0.089754475,0,0.145797726
60,0.089754475,0,0.145845933
60,0.089754475,0,0.146301701
60,0.089754475,0,0.146441938
60,0.089754475,0,0.14683197
60,0.089760074,0,0.14547343
60,0.089767538,0,0.144566275
60,0.089773137,0,0.145079014
60,0.089780601,0,0.145394547
60,0.089789932,0,0.145714461
60,0.089808593,0,0.146599704
60,0.089825388,0,0.144522451
60,0.089832852,0,0.144732806
60,0.089832852,0,0.145618048
60,0.089840317,0,0.145802109
60,0.089840317,0,0.145824021
60,0.089851513,0,0.144807306
60,0.089857112,0,0.145236781
60,0.089860844,0,0.145600519
60,0.0898963,0,0.14525431
60,0.09527444,0,0.038990122
60,0.095496508,0,0.125047111
60,0.095496508,0,0.125090935
60,0.095496508,0,0.125226789
60,0.095496508,0,0.125235553
60,0.095496508,0,0.125292525
60,0.095496508,0,0.125336348
60,0.095496508,0,0.125353878
60,0.095496508,0,0.12535826
60,0.095496508,0,0.125371408
60,0.095496508,0,0.125388937
60,0.095496508,0,0.125406467
60,0.095496508,0,0.125410849
60,0.095496508,0,0.125459055
60,0.095496508,0,0.125463438
60,0.095496508,0,0.12546782
60,0.095496508,0,0.125472203
60,0.095496508,0,0.125476585
60,0.095496508,0,0.125480967
60,0.095496508,0,0.12548535
60,0.095496508,0,0.125494114
60,0.095496508,0,0.125498497
60,0.095496508,0,0.125498497
60,0.095496508,0,0.125502879
60,0.095496508,0,0.125502879
60,0.095496508,0,0.125507262
60,0.095496508,0,0.125529174
60,0.095496508,0,0.125529174
60,0.095496508,0,0.125529174
60,0.095496508,0,0.125529174
60,0.095496508,0,0.125551086
60,0.095496508,0,0.125572997
60,0.095496508,0,0.12557738
60,0.095496508,0,0.125586145
60,0.095496508,0,0.125586145
60,0.095496508,0,0.125594909
60,0.095496508,0,0.125599292
60,0.095496508,0,0.125616821
60,0.095496508,0,0.125625586
60,0.095496508,0,0.125638733
60,0.095496508,0,0.125638733
60,0.095496508,0,0.125638733
60,0.095496508,0,0.125643116
60,0.095496508,0,0.12565188
60,0.095496508,0,0.125656263
60,0.095496508,0,0.125660645
60,0.095496508,0,0.125660645
60,0.095496508,0,0.125665028
60,0.095496508,0,0.125673792
60,0.095496508,0,0.125678175
60,0.095496508,0,0.125682557
60,0.095496508,0,0.12568694
60,0.095496508,0,0.125704469
60,0.095496508,0,0.125704469
60,0.095496508,0,0.125721999
60,0.095496508,0,0.125721999
60,0.095496508,0,0.125730763
60,0.095496508,0,0.125735146
60,0.095496508,0,0.125739528
60,0.095496508,0,0.125743911
60,0.095496508,0,0.125752675
60,0.095496508,0,0.12576144
60,0.095496508,0,0.125765823
60,0.095496508,0,0.125787735
60,0.095496508,0,0.125796499
60,0.095496508,0,0.125800882
60,0.095496508,0,0.125814029
60,0.095496508,0,0.125818411
60,0.095496508,0,0.125818411
60,0.095496508,0,0.125818411
60,0.095496508,0,0.125818411
60,0.095496508,0,0.125840323
60,0.095496508,0,0.125849088
60,0.095496508,0,0.125849088
